360,58,1859
361,61,1863
362,60,1871
363,58,1877
364,66,1881
365,59,1885
366,58,1891
367,67,1894
368,62,1898
369,63,1904
370,56,1908
371,66,1915
372,62,1921
373,62,1926
374,61,1930
375,60,1938
376,61,1942
377,60,1946
378,58,1948
379,60,1952
380,62,1955
381,58,1960
382,66,1963
383,58,1971
384,54,1979
385,59,1984
386,65,1989
387,62,1992
388,60,1994
389,60,2000
390,61,2003
391,59,2009
392,62,2012
393,61,2019
394,60,2028
395,62,2034
396,61,2040
397,57,2043
398,55,2051
399,57,2056
400,61,2057
401,61,2062
402,63,2074
403,64,2078
404,58,2082
405,61,2085
406,59,2095
407,63,2100
408,63,2104
409,60,2107
410,61,2112
411,62,2116
412,61,2119
413,57,2127
414,59,2135
415,61,2139
416,65,2146
417,65,2153
418,63,2158
419,68,2160
420,63,2166
421,60,2175
422,59,2178
423,59,2183
424,63,2188
425,62,2195
426,65,2196
427,57,2198
428,62,2199
429,66,2205
430,57,2209
431,57,2212
432,62,2217
433,65,2222
434,64,2227
435,58,2232
436,64,2238
437,59,2243
438,62,2246
439,61,2248
440,64,2255
441,61,2262
442,63,2267
443,58,2275
444,64,2281
445,56,2287
446,57,2291
447,58,2297
448,60,2305
449,62,2311
450,58,2315
451,60,2323
452,59,2326
453,62,2329
454,60,2336
455,61,2340
456,63,2344
457,57,2348
458,61,2351
459,59,2358
460,59,2363
461,54,2367
462,65,2372
463,63,2377
464,57,2382
465,60,2386
466,60,2392
467,67,2393
468,62,2398
469,56,2400
470,59,2401
471,62,2408
472,59,2413
473,64,2421
474,60,2426
475,64,2431
476,64,2435
477,65,2436
478,59,2439
479,59,2443
480,60,2445
481,61,2451
482,64,2452
483,61,2456
484,58,2461
485,60,2468
486,66,2473
487,60,2478
488,62,2487
489,58,2490
490,60,2493
491,57,2497
492,62,2502
493,60,2505
494,57,2513
495,60,2520
496,61,2527
497,61,2531
498,61,2532
499,59,2535
500,62,2539
501,59,2543
502,60,2547
503,55,2554
504,63,2558
505,67,2561
506,61,2564
507,61,2568
508,60,2572
509,67,2576
510,60,2580
511,59,2585
512,65,2597
513,66,2600
514,63,2608
515,58,2610
516,63,2616
517,60,2619
518,58,2624
519,58,2628
520,61,2632
521,60,2637
522,58,2646
523,57,2649
524,60,2652
525,63,2661
526,55,2669
527,59,2675
528,56,2683
529,59,2687
530,56,2693
531,58,2697
532,58,2701
533,62,2709
534,57,2713
535,63,2715
536,58,2716
537,61,2726
538,57,2733
539,60,2735
540,56,2740
541,61,2746
542,60,2749
543,54,2751
544,66,2754
545,58,2759
546,59,2766
547,57,2771
548,60,2775
549,59,2779
550,68,2781
551,63,2788
552,60,2791
553,64,2796
554,61,2803
555,61,2807
556,61,2814
557,59,2819
558,62,2824
559,64,2832
560,63,2841
561,62,2848
562,62,2850
563,58,2850
564,62,2853
565,63,2857
566,61,2863
567,66,2869
568,57,2876
569,60,2885
570,59,2891
571,60,2899
572,60,2903
573,61,2912
574,60,2917
575,67,2921
576,60,2926
577,56,2933
578,54,2935
579,59,2937
580,64,2943
581,59,2947
582,62,2953
583,66,2955
584,61,2961
585,62,2962
586,60,2963
587,63,2969
588,59,2976
589,59,2979
590,61,2982
591,58,2986
592,62,2994
593,67,3003
594,58,3008
595,62,3010
596,59,3016
597,59,3018
598,68,3022
599,59,3026
600,61,3032
601,60,3033
602,60,3039
603,59,3045
604,58,3052
605,58,3054
606,56,3062
607,60,3063
608,60,3067
609,57,3073
610,61,3080
611,57,3084
612,67,3091
613,60,3096
614,57,3100
615,60,3113
616,63,3117
617,58,3123
618,58,3127
619,62,3128
620,57,3135
621,54,3138
622,59,3142
623,61,3148
624,59,3153
625,63,3158
626,66,3164
627,64,3173
628,67,3180
629,61,3184
630,61,3192
631,63,3195
632,68,3198
633,58,3203
634,56,3207
635,62,3214
636,62,3222
637,60,3229
638,60,3238
639,63,3243
640,59,3248
641,64,3252
642,56,3257
643,56,3259
644,64,3263
645,59,3268
646,62,3275
647,60,3281
648,58,3284
649,59,3289
650,61,3293
651,62,3299
652,56,3308
653,58,3314
654,61,3317
655,62,3325
656,57,3329
657,57,3335
658,57,3340
659,57,3341
660,62,3351
661,59,3354
662,59,3366
663,59,3373
664,63,3380
665,56,3383
666,66,3391
667,61,3395
668,63,3401
669,59,3407
670,62,3416
671,62,3422
672,59,3427
673,63,3432
674,64,3436
675,63,3441
676,58,3448
677,61,3452
678,60,3457
679,61,3461
680,62,3468
681,59,3474
682,59,3477
683,64,3483
684,59,3490
685,61,3499
686,64,3502
687,60,3510
688,59,3513
689,57,3525
690,55,3530
691,58,3537
692,64,3541
693,58,3548
694,56,3555
695,62,3558
696,62,3561
697,58,3564
698,58,3573
699,68,3579
700,58,3583
701,64,3587
702,62,3590
703,59,3598
704,59,3603
705,59,3607
706,64,3610
707,62,3619
708,56,3622
709,61,3629
710,57,3632
711,63,3641
712,64,3643
713,58,3649
714,61,3650
715,56,3651
716,59,3656
717,64,3657
718,60,3661
719,62,3664
720,57,3669
721,64,3677
722,65,3682
723,65,3691
724,62,3695
725,59,3696
726,58,3701
727,56,3707
728,57,3711
729,57,3715
730,57,3720
731,62,3730
732,61,3732
733,56,3738
734,59,3742
735,67,3747
736,64,3753
737,65,3759
738,62,3767
739,63,3775
740,56,3780
741,61,3787
742,56,3793
743,65,3796
744,54,3798
745,58,3803
746,61,3812
747,60,3816
748,60,3819
749,59,3824
750,58,3830
751,62,3835
752,63,3843
753,60,3852
754,64,3854
755,62,3856
756,56,3860
757,62,3867
758,59,3873
759,63,3877
760,67,3880
761,60,3883
762,60,3887
763,62,3897
764,58,3906
765,64,3911
766,63,3917
767,65,3924
768,58,3930
769,63,3931
770,62,3938
771,57,3942
772,62,3949
773,59,3951
774,60,3954
775,57,3959
776,57,3962
777,57,3966
778,59,3969
779,59,3971
780,59,3978
781,61,3981
782,62,3986
783,60,3989
784,59,3993
785,61,3997
786,56,4002
787,60,4008
788,57,4014
789,57,4021
790,59,4025
791,65,4029
792,61,4036
793,58,4042
794,56,4047
795,65,4056
796,60,4060
797,59,4065
798,60,4072
799,57,4076
800,63,4081
801,60,4086
802,60,4091
803,57,4098
804,64,4101
805,59,4103
806,60,4107
807,60,4112
808,64,4117
809,60,4124
810,59,4130
811,60,4135
812,65,4139
813,62,4146
814,63,4150
815,67,4156
816,62,4162
817,58,4166
818,58,4172
819,55,4177
820,56,4182
821,60,4185
822,60,4192
823,61,4203
824,60,4208
825,61,4221
826,60,4224
827,60,4225
828,66,4235
829,61,4242
830,63,4246
831,61,4252
832,66,4258
833,61,4264
834,63,4268
835,60,4274
836,60,4279
837,57,4284
838,64,4290
839,62,4295
840,61,4304
841,62,4307
842,64,4308
843,57,4311
844,62,4318
845,59,4326
846,56,4330
847,65,4334
848,58,4340
849,59,4347
850,55,4350
851,61,4356
852,65,4366
853,60,4368
854,59,4377
855,58,4379
856,61,4381
857,57,4388
858,57,4392
859,57,4396
860,61,4400
861,60,4405
862,65,4412
863,58,4414
864,59,4421
865,57,4422
866,60,4427
867,56,4430
868,60,4433
869,61,4439
870,60,4443
871,62,4450
872,59,4454
873,59,4459
874,53,4466
875,63,4471
876,61,4473
877,59,4478
878,59,4486
879,63,4491
880,57,4494
881,60,4498
882,62,4501
883,59,4504
884,64,4512
885,58,4518
886,61,4523
887,61,4527
888,60,4530
889,64,4532
890,65,4538
891,62,4545
892,68,4554
893,58,4560
894,65,4563
895,66,4569
896,60,4572
897,57,4577
898,58,4581
899,63,4592
900,63,4593
901,62,4601
902,61,4605
903,56,4609
904,59,4615
905,59,4624
906,63,4627
907,63,4630
908,63,4635
909,60,4639
910,62,4641
911,57,4646
912,61,4648
913,60,4652
914,61,4657
915,58,4665
916,63,4671
917,63,4675
918,52,4679
919,59,4686
920,64,4691
921,61,4694
922,63,4705
923,61,4713
924,61,4716
925,64,4719
926,59,4721
927,63,4726
928,62,4729
929,60,4739
930,57,4744
931,59,4752
932,58,4753
933,57,4755
934,60,4760
935,57,4764
936,60,4777
937,59,4783
938,60,4789
939,61,4793
940,63,4800
941,62,4805
942,58,4812
943,60,4814
944,61,4818
945,60,4825
946,64,4834
947,64,4837
948,58,4840
949,59,4841
950,62,4846
951,59,4851
952,61,4855
953,60,4862
954,58,4867
955,59,4867
956,62,4869
957,59,4877
958,59,4884
959,60,4887
960,65,4891
961,65,4894
962,56,4900
963,58,4905
964,60,4909
965,60,4913
966,57,4916
967,60,4925
968,59,4931
969,54,4942
970,60,4948
971,63,4952
972,59,4954
973,61,4958
974,56,4960
975,61,4963
976,64,4967
977,60,4969
978,60,4976
979,59,4979
980,62,4984
981,60,4987
982,58,4993
983,65,5001
984,60,5005
985,61,5013
986,64,5021
987,61,5025
988,62,5032
989,61,5036
990,57,5041
991,62,5042
992,57,5047
993,63,5050
994,56,5053
995,57,5057
996,61,5061
997,60,5065
998,61,5070
999,60,5078
